codigo_ponto;perfuracao__data;perfuracao__profundidade_final_m;perfuracao__metodo;boca_do_tubo__data;boca_do_tubo__diametro_pol;profundidade_util__data;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc
2900023660;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023660;data/raw/html_pocos/2900023660.html;;;2026-04-10T17:30:47.712654+00:00
2900023660;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023660;data/raw/html_pocos/2900023660.html;;;2026-04-10T17:30:47.712654+00:00
2900024174;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024174;data/raw/html_pocos/2900024174.html;;;2026-04-10T17:30:48.113830+00:00
2900024174;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024174;data/raw/html_pocos/2900024174.html;;;2026-04-10T17:30:48.113830+00:00
2900024306;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024306;data/raw/html_pocos/2900024306.html;;;2026-04-10T17:30:48.515630+00:00
2900024306;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024306;data/raw/html_pocos/2900024306.html;;;2026-04-10T17:30:48.515630+00:00
2900024308;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024308;data/raw/html_pocos/2900024308.html;;;2026-04-10T17:30:48.914929+00:00
2900024308;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024308;data/raw/html_pocos/2900024308.html;;;2026-04-10T17:30:48.914929+00:00
2900024596;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024596;data/raw/html_pocos/2900024596.html;;;2026-04-10T17:30:49.312996+00:00
2900024596;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024596;data/raw/html_pocos/2900024596.html;;;2026-04-10T17:30:49.312996+00:00
2900024602;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024602;data/raw/html_pocos/2900024602.html;;;2026-04-10T17:30:49.722488+00:00
2900024602;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024602;data/raw/html_pocos/2900024602.html;;;2026-04-10T17:30:49.722488+00:00
2900024604;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024604;data/raw/html_pocos/2900024604.html;;;2026-04-10T17:30:50.125777+00:00
2900024604;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024604;data/raw/html_pocos/2900024604.html;;;2026-04-10T17:30:50.125777+00:00
2900024703;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024703;data/raw/html_pocos/2900024703.html;;;2026-04-10T17:30:50.529245+00:00
2900024703;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024703;data/raw/html_pocos/2900024703.html;;;2026-04-10T17:30:50.529245+00:00
2900027273;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027273;data/raw/html_pocos/2900027273.html;;;2026-04-10T17:30:50.923397+00:00
2900027273;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027273;data/raw/html_pocos/2900027273.html;;;2026-04-10T17:30:50.923397+00:00
2900029352;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029352;data/raw/html_pocos/2900029352.html;;;2026-04-10T17:30:51.314427+00:00
2900029352;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029352;data/raw/html_pocos/2900029352.html;;;2026-04-10T17:30:51.314427+00:00
2900029403;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029403;data/raw/html_pocos/2900029403.html;;;2026-04-10T17:30:51.707514+00:00
2900029403;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029403;data/raw/html_pocos/2900029403.html;;;2026-04-10T17:30:51.707514+00:00
2900029404;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029404;data/raw/html_pocos/2900029404.html;;;2026-04-10T17:30:52.097738+00:00
2900029404;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029404;data/raw/html_pocos/2900029404.html;;;2026-04-10T17:30:52.097738+00:00
2900030158;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030158;data/raw/html_pocos/2900030158.html;;;2026-04-10T17:30:52.488590+00:00
2900030158;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030158;data/raw/html_pocos/2900030158.html;;;2026-04-10T17:30:52.488590+00:00
2900030159;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030159;data/raw/html_pocos/2900030159.html;;;2026-04-10T17:30:52.879169+00:00
2900030159;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030159;data/raw/html_pocos/2900030159.html;;;2026-04-10T17:30:52.879169+00:00
2900030391;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030391;data/raw/html_pocos/2900030391.html;;;2026-04-10T17:30:53.266267+00:00
2900030391;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030391;data/raw/html_pocos/2900030391.html;;;2026-04-10T17:30:53.266267+00:00
2900031262;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031262;data/raw/html_pocos/2900031262.html;;;2026-04-10T17:30:53.660568+00:00
2900031262;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031262;data/raw/html_pocos/2900031262.html;;;2026-04-10T17:30:53.660568+00:00
2900031263;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031263;data/raw/html_pocos/2900031263.html;;;2026-04-10T17:30:54.051312+00:00
2900031263;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031263;data/raw/html_pocos/2900031263.html;;;2026-04-10T17:30:54.051312+00:00
2900031264;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031264;data/raw/html_pocos/2900031264.html;;;2026-04-10T17:30:54.494068+00:00
2900031264;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031264;data/raw/html_pocos/2900031264.html;;;2026-04-10T17:30:54.494068+00:00
2900031265;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031265;data/raw/html_pocos/2900031265.html;;;2026-04-10T17:30:54.889871+00:00
2900031265;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031265;data/raw/html_pocos/2900031265.html;;;2026-04-10T17:30:54.889871+00:00
2900031266;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031266;data/raw/html_pocos/2900031266.html;;;2026-04-10T17:30:55.284902+00:00
2900031266;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031266;data/raw/html_pocos/2900031266.html;;;2026-04-10T17:30:55.284902+00:00
2900031267;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031267;data/raw/html_pocos/2900031267.html;;;2026-04-10T17:30:55.678519+00:00
2900031267;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031267;data/raw/html_pocos/2900031267.html;;;2026-04-10T17:30:55.678519+00:00
2900032297;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032297;data/raw/html_pocos/2900032297.html;;;2026-04-10T17:30:56.075464+00:00
2900032297;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032297;data/raw/html_pocos/2900032297.html;;;2026-04-10T17:30:56.075464+00:00
2900000276;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000276;data/raw/html_pocos/2900000276.html;;;2026-04-10T17:30:56.468393+00:00
2900000276;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000276;data/raw/html_pocos/2900000276.html;;;2026-04-10T17:30:56.468393+00:00
2900000282;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000282;data/raw/html_pocos/2900000282.html;;;2026-04-10T17:30:56.864819+00:00
2900000282;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000282;data/raw/html_pocos/2900000282.html;;;2026-04-10T17:30:56.864819+00:00
2900000283;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000283;data/raw/html_pocos/2900000283.html;;;2026-04-10T17:30:57.273422+00:00
2900000283;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000283;data/raw/html_pocos/2900000283.html;;;2026-04-10T17:30:57.273422+00:00
2900000285;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000285;data/raw/html_pocos/2900000285.html;;;2026-04-10T17:30:57.674037+00:00
2900000285;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000285;data/raw/html_pocos/2900000285.html;;;2026-04-10T17:30:57.674037+00:00
2900006792;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006792;data/raw/html_pocos/2900006792.html;;;2026-04-10T17:30:58.073203+00:00
